t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09
7.82251125562781e-07,0.006672724,-0.42687747,-0.47937253,-0.26877472,-0.26877472,-0.47937253,-0.47937253,-0.32126975,-0.37438241,-0.47937253
7.82851425712856e-07,0.048109871,-0.42687747,-0.47937253,-0.42687747,-0.37438241,-0.47937253,-0.42687747,-0.21627964,-0.37438241,-0.53248519
7.83451725862931e-07,0.014940688,-0.32126975,-0.32126975,-0.42687747,-0.42687747,-0.58498025,-0.47937253,-0.53248519,-0.47937253,-0.53248519
7.84052026013006e-07,0.039841908,-0.47937253,-0.47937253,-0.42687747,-0.42687747,-0.42687747,-0.32126975,-0.42687747,-0.47937253,-0.58498025
7.84652326163082e-07,0.031573945,-0.32126975,-0.42687747,-0.37438241,-0.63747531,-0.42687747,-0.26877472,-0.26877472,-0.42687747,-0.37438241
7.85252626313157e-07,0.023208726,-0.47937253,-0.47937253,-0.32126975,-0.37438241,-0.63747531,-0.47937253,-0.42687747,-0.47937253,-0.58498025
7.85852926463232e-07,0.023208726,-0.47937253,-0.42687747,-0.42687747,-0.63747531,-0.42687747,-0.47937253,-0.42687747,-0.47937253,-0.47937253
7.86453226613307e-07,0.006672724,-0.47937253,-0.53248519,-0.53248519,-0.47937253,-0.42687747,-0.42687747,-0.42687747,-0.47937253,-0.32126975
7.87053526763382e-07,0.031573945,-0.42687747,-0.53248519,-0.42687747,-0.26877472,-0.743083,-0.42687747,-0.47937253,-0.37438241,-0.32126975
7.87653826913457e-07,0.023208726,-0.32126975,-0.37438241,-0.37438241,-0.47937253,-0.32126975,-0.32126975,-0.32126975,-0.37438241,-0.26877472
7.88254127063532e-07,0.014940688,-0.47937253,-0.47937253,-0.32126975,-0.47937253,-0.47937253,-0.42687747,-0.42687747,-0.37438241,-0.42687747
7.88854427213607e-07,0.031573945,-0.42687747,-0.32126975,-0.21627964,-0.37438241,-0.37438241,-0.42687747,-0.37438241,-0.37438241,-0.47937253
7.89454727363682e-07,0.014940688,-0.47937253,-0.37438241,-0.42687747,-0.47937253,-0.58498025,-0.47937253,-0.26877472,-0.21627964,-0.58498025
7.90055027513757e-07,0.031573945,-0.32126975,-0.42687747,-0.32126975,-0.32126975,-0.42687747,-0.58498025,-0.32126975,-0.32126975,-0.42687747
7.90655327663832e-07,0.014940688,-0.37438241,-0.37438241,-0.26877472,-0.47937253,-0.58498025,-0.32126975,-0.53248519,-0.32126975,-0.53248519
7.91255627813907e-07,0.014940688,-0.47937253,-0.32126975,-0.47937253,-0.42687747,-0.42687747,-0.32126975,-0.47937253,-0.37438241,-0.53248519
7.91855927963982e-07,0.031573945,-0.42687747,-0.42687747,-0.42687747,-0.42687747,-0.37438241,-0.42687747,-0.53248519,-0.37438241,-0.53248519
7.92456228114057e-07,0.023208726,-0.42687747,-0.53248519,-0.42687747,-0.26877472,-0.32126975,-0.47937253,-0.42687747,-0.32126975,-0.42687747
7.93056528264132e-07,0.023208726,-0.37438241,-0.37438241,-0.53248519,-0.37438241,-0.47937253,-0.32126975,-0.42687747,-0.58498025,-0.32126975
7.93656828414207e-07,0.039841908,-0.42687747,-0.42687747,-0.26877472,-0.37438241,-0.58498025,-0.26877472,-0.42687747,-0.42687747,-0.53248519
7.94257128564282e-07,0.006672724,-0.42687747,-0.42687747,-0.42687747,-0.42687747,-0.53248519,-0.42687747,-0.42687747,-0.21627964,-0.42687747
7.94857428714357e-07,0.023208726,-0.63747531,-0.58498025,-0.42687747,-0.47937253,-0.47937253,-0.42687747,-0.37438241,-0.42687747,-0.47937253
7.95457728864432e-07,0.031573945,-0.53248519,-0.37438241,-0.42687747,-0.32126975,-0.47937253,-0.42687747,-0.58498025,-0.42687747,-0.47937253
7.96058029014507e-07,0.014940688,-0.42687747,-0.37438241,-0.37438241,-0.21627964,-0.26877472,-0.37438241,-0.32126975,-0.32126975,-0.47937253
7.96658329164582e-07,0.031573945,-0.37438241,-0.42687747,-0.53248519,-0.37438241,-0.37438241,-0.37438241,-0.37438241,-0.42687747,-0.32126975
7.97258629314657e-07,0.023208726,-0.42687747,-0.26877472,-0.42687747,-0.47937253,-0.42687747,-0.58498025,-0.42687747,-0.26877472,-0.58498025
7.97858929464732e-07,0.023208726,-0.37438241,-0.37438241,-0.32126975,-0.37438241,-0.53248519,-0.32126975,-0.37438241,-0.32126975,-0.32126975
7.98459229614807e-07,0.039841908,-0.42687747,-0.21627964,-0.42687747,-0.26877472,-0.42687747,-0.32126975,-0.32126975,-0.47937253,-0.21627964
7.99059529764882e-07,0.023208726,-0.37438241,-0.26877472,-0.42687747,-0.47937253,-0.47937253,-0.53248519,-0.42687747,-0.37438241,-0.42687747
7.99659829914957e-07,0.006672724,-0.37438241,-0.32126975,-0.37438241,-0.42687747,-0.63747531,-0.53248519,-0.47937253,-0.42687747,-0.47937253
8.00260130065032e-07,0.014940688,-0.37438241,-0.37438241,-0.26877472,-0.21627964,-0.58498025,-0.42687747,-0.42687747,-0.37438241,-0.42687747
8.00860430215107e-07,0.023208726,-0.32126975,-0.47937253,-0.32126975,-0.42687747,-0.42687747,-0.32126975,-0.47937253,-0.37438241,-0.53248519
8.01460730365183e-07,-0.001692495,-0.26877472,-0.47937253,-0.47937253,-0.42687747,-0.26877472,-0.53248519,-0.53248519,-0.32126975,-0.32126975
8.02061030515258e-07,0.023208726,-0.47937253,-0.32126975,-0.21627964,-0.32126975,-0.26877472,-0.42687747,-0.42687747,-0.47937253,-0.42687747
8.02661330665333e-07,0.039841908,-0.32126975,-0.32126975,-0.163167,-0.32126975,-0.47937253,-0.32126975,-0.42687747,-0.37438241,-0.32126975
8.03261630815408e-07,0.023208726,-0.37438241,-0.42687747,-0.37438241,-0.32126975,-0.53248519,-0.32126975,-0.47937253,-0.32126975,-0.37438241
8.03861930965483e-07,0.014940688,-0.26877472,-0.37438241,-0.42687747,-0.47937253,-0.26877472,-0.37438241,-0.42687747,-0.42687747,-0.26877472
8.04462231115558e-07,0.006672724,-0.42687747,-0.37438241,-0.42687747,-0.11067194,-0.32126975,-0.37438241,-0.32126975,-0.26877472,-0.32126975
8.05062531265633e-07,0.031573945,-0.32126975,-0.42687747,-0.47937253,-0.37438241,-0.21627964,-0.47937253,-0.53248519,-0.37438241,-0.37438241
8.05662831415708e-07,0.006672724,-0.42687747,-0.42687747,-0.37438241,-0.32126975,-0.47937253,-0.42687747,-0.37438241,-0.26877472,-0.32126975
8.06263131565783e-07,0.031573945,-0.53248519,-0.32126975,-0.37438241,-0.32126975,-0.32126975,-0.42687747,-0.32126975,-0.42687747,-0.37438241
8.06863431715858e-07,0.039841908,-0.32126975,-0.26877472,-0.32126975,-0.42687747,-0.37438241,-0.32126975,-0.26877472,-0.42687747,-0.37438241
8.07463731865933e-07,0.023208726,-0.47937253,-0.37438241,-0.32126975,-0.32126975,-0.26877472,-0.42687747,-0.42687747,-0.37438241,-0.32126975
8.08064032016008e-07,0.006672724,-0.47937253,-0.32126975,-0.37438241,-0.37438241,-0.37438241,-0.26877472,-0.32126975,-0.26877472,-0.32126975
8.08664332166083e-07,0.031573945,-0.37438241,-0.26877472,-0.32126975,-0.42687747,-0.47937253,-0.37438241,-0.42687747,-0.42687747,-0.32126975
8.09264632316158e-07,0.023208726,-0.26877472,-0.58498025,-0.26877472,-0.37438241,-0.32126975,-0.26877472,-0.32126975,-0.37438241,-0.26877472
8.09864932466233e-07,0.031573945,-0.37438241,-0.32126975,-0.32126975,-0.53248519,-0.53248519,-0.26877472,-0.47937253,-0.32126975,-0.47937253
8.10465232616308e-07,0.014940688,-0.42687747,-0.26877472,-0.21627964,-0.42687747,-0.37438241,-0.26877472,-0.37438241,-0.53248519,-0.26877472
8.11065532766383e-07,0.014940688,-0.26877472,-0.26877472,-0.37438241,-0.32126975,-0.42687747,-0.42687747,-0.32126975,-0.26877472,-0.32126975
8.11665832916458e-07,0.014940688,-0.26877472,-0.42687747,-0.42687747,-0.32126975,-0.21627964,-0.42687747,-0.32126975,-0.37438241,-0.37438241
8.12266133066533e-07,0.023208726,-0.26877472,-0.37438241,-0.32126975,-0.47937253,-0.53248519,-0.53248519,-0.47937253,-0.37438241,-0.26877472
8.12866433216608e-07,-0.001692495,-0.32126975,-0.47937253,-0.37438241,-0.42687747,-0.37438241,-0.42687747,-0.42687747,-0.47937253,-0.42687747
8.13466733366683e-07,0.023208726,-0.26877472,-0.32126975,-0.26877472,-0.47937253,-0.37438241,-0.47937253,-0.37438241,-0.42687747,-0.42687747
8.14067033516758e-07,0.014940688,-0.37438241,-0.37438241,-0.37438241,-0.26877472,-0.32126975,-0.37438241,-0.32126975,-0.42687747,-0.42687747
8.14667333666833e-07,0.014940688,-0.47937253,-0.37438241,-0.37438241,-0.42687747,-0.32126975,-0.163167,-0.42687747,-0.32126975,-0.53248519
8.15267633816908e-07,0.023208726,-0.42687747,-0.26877472,-0.42687747,-0.37438241,-0.32126975,-0.32126975,-0.37438241,-0.42687747,-0.32126975
8.15867933966983e-07,0.014940688,-0.47937253,-0.42687747,-0.32126975,-0.21627964,-0.42687747,-0.42687747,-0.53248519,-0.26877472,-0.37438241
8.16468234117058e-07,0.006672724,-0.26877472,-0.26877472,-0.26877472,-0.26877472,-0.32126975,-0.47937253,-0.37438241,-0.26877472,-0.32126975
8.17068534267134e-07,0.031573945,-0.32126975,-0.47937253,-0.42687747,-0.26877472,-0.42687747,-0.42687747,-0.42687747,-0.32126975,-0.37438241
8.17668834417208e-07,0.014940688,-0.21627964,-0.37438241,-0.26877472,-0.26877472,-0.32126975,-0.42687747,-0.26877472,-0.37438241,-0.37438241
8.18269134567283e-07,0.006672724,-0.21627964,-0.42687747,-0.26877472,-0.47937253,-0.32126975,-0.37438241,-0.32126975,-0.42687747,-0.42687747
8.18869434717359e-07,0.023208726,-0.32126975,-0.32126975,-0.32126975,-0.26877472,-0.32126975,-0.32126975,-0.32126975,-0.37438241,-0.26877472
8.19469734867434e-07,0.031573945,-0.42687747,-0.26877472,-0.37438241,-0.42687747,-0.42687747,-0.26877472,-0.37438241,-0.26877472,-0.32126975
8.20070035017509e-07,0.014940688,-0.42687747,-0.26877472,-0.47937253,-0.47937253,-0.32126975,-0.58498025,-0.32126975,-0.32126975,-0.47937253
8.20670335167584e-07,0.014940688,-0.42687747,-0.32126975,-0.26877472,-0.37438241,-0.32126975,-0.42687747,-0.26877472,-0.26877472,-0.32126975
8.21270635317659e-07,0.023208726,-0.42687747,-0.32126975,-0.42687747,-0.37438241,-0.32126975,-0.26877472,-0.42687747,-0.42687747,-0.47937253
8.21870935467734e-07,0.031573945,-0.37438241,-0.163167,-0.47937253,-0.26877472,-0.47937253,-0.37438241,-0.37438241,-0.32126975,-0.26877472
8.22471235617809e-07,0.014940688,-0.42687747,-0.37438241,-0.32126975,-0.21627964,-0.32126975,-0.42687747,-0.47937253,-0.37438241,-0.32126975
8.23071535767884e-07,0.023208726,-0.42687747,-0.42687747,-0.26877472,-0.21627964,-0.26877472,-0.37438241,-0.42687747,-0.42687747,-0.26877472
8.23671835917959e-07,0.014940688,-0.47937253,-0.42687747,-0.42687747,-0.26877472,-0.32126975,-0.26877472,-0.37438241,-0.32126975,-0.37438241
8.24272136068034e-07,0.056475091,-0.42687747,-0.47937253,-0.32126975,-0.32126975,-0.32126975,-0.26877472,-0.37438241,-0.42687747,-0.26877472
8.24872436218109e-07,0.039841908,-0.26877472,-0.32126975,-0.37438241,-0.32126975,-0.37438241,-0.37438241,-0.32126975,-0.37438241,-0.26877472
8.25472736368184e-07,0.023208726,-0.42687747,-0.26877472,-0.26877472,-0.26877472,-0.37438241,-0.42687747,-0.37438241,-0.47937253,-0.37438241
8.26073036518259e-07,0.006672724,-0.32126975,-0.42687747,-0.32126975,-0.37438241,-0.32126975,-0.163167,-0.42687747,-0.32126975,-0.26877472
8.26673336668334e-07,0.014940688,-0.26877472,-0.26877472,-0.47937253,-0.37438241,-0.32126975,-0.26877472,-0.26877472,-0.26877472,-0.32126975
8.27273636818409e-07,0.023208726,-0.21627964,-0.32126975,-0.37438241,-0.26877472,-0.53248519,-0.47937253,-0.37438241,-0.47937253,-0.42687747
8.27873936968484e-07,0.031573945,-0.26877472,-0.26877472,-0.32126975,-0.26877472,-0.32126975,-0.42687747,-0.37438241,-0.32126975,-0.37438241
8.28474237118559e-07,0.031573945,-0.32126975,-0.32126975,-0.32126975,-0.37438241,-0.42687747,-0.42687747,-0.26877472,-0.26877472,-0.42687747
8.29074537268634e-07,0.014940688,-0.32126975,-0.26877472,-0.26877472,-0.32126975,-0.37438241,-0.26877472,-0.37438241,-0.47937253,-0.26877472
8.29674837418709e-07,0.031573945,-0.32126975,-0.32126975,-0.26877472,-0.32126975,-0.26877472,-0.37438241,-0.37438241,-0.32126975,-0.37438241
8.30275137568784e-07,0.031573945,-0.32126975,-0.21627964,-0.37438241,-0.26877472,-0.42687747,-0.26877472,-0.26877472,-0.37438241,-0.32126975
8.30875437718859e-07,0.023208726,-0.32126975,-0.37438241,-0.42687747,-0.26877472,-0.47937253,-0.37438241,-0.26877472,-0.26877472,-0.42687747
8.31475737868934e-07,0.031573945,-0.26877472,-0.26877472,-0.26877472,-0.32126975,-0.47937253,-0.32126975,-0.37438241,-0.26877472,-0.32126975
8.32076038019009e-07,0.031573945,-0.163167,-0.32126975,-0.26877472,-0.26877472,-0.26877472,-0.42687747,-0.53248519,-0.47937253,-0.42687747
8.32676338169084e-07,0.039841908,-0.163167,-0.32126975,-0.32126975,-0.26877472,-0.32126975,-0.42687747,-0.26877472,-0.26877472,-0.32126975
8.3327663831916e-07,0.039841908,-0.32126975,-0.32126975,-0.37438241,-0.37438241,-0.37438241,-0.26877472,-0.37438241,-0.32126975,-0.47937253
8.33876938469235e-07,0.048109871,-0.42687747,-0.47937253,-0.42687747,-0.21627964,-0.32126975,-0.26877472,-0.47937253,-0.26877472,-0.11067194
8.3447723861931e-07,0.014940688,-0.37438241,-0.32126975,-0.42687747,-0.26877472,-0.26877472,-0.32126975,-0.47937253,-0.26877472,-0.21627964
8.35077538769385e-07,0.023208726,-0.32126975,-0.47937253,-0.32126975,-0.42687747,-0.42687747,-0.47937253,-0.32126975,-0.163167,-0.26877472
8.3567783891946e-07,0.039841908,-0.21627964,-0.47937253,-0.21627964,-0.26877472,-0.32126975,-0.37438241,-0.42687747,-0.32126975,-0.32126975
8.36278139069535e-07,0.014940688,-0.32126975,-0.21627964,-0.26877472,-0.47937253,-0.26877472,-0.21627964,-0.32126975,-0.32126975,-0.32126975
8.3687843921961e-07,0.031573945,-0.163167,-0.42687747,-0.37438241,-0.26877472,-0.42687747,-0.37438241,-0.42687747,-0.26877472,-0.37438241
8.37478739369685e-07,0.023208726,-0.26877472,-0.32126975,-0.32126975,-0.32126975,-0.42687747,-0.26877472,-0.47937253,-0.26877472,-0.32126975
8.3807903951976e-07,0.031573945,-0.37438241,-0.26877472,-0.37438241,-0.32126975,-0.42687747,-0.42687747,-0.32126975,-0.37438241,-0.26877472
8.38679339669835e-07,0.006672724,-0.26877472,-0.42687747,-0.37438241,-0.21627964,-0.42687747,-0.42687747,-0.37438241,-0.21627964,-0.26877472
8.3927963981991e-07,0.048109871,-0.26877472,-0.163167,-0.32126975,-0.42687747,-0.32126975,-0.47937253,-0.47937253,-0.32126975,-0.26877472
8.39879939969985e-07,0.039841908,-0.21627964,-0.42687747,-0.26877472,-0.26877472,-0.32126975,-0.21627964,-0.37438241,-0.47937253,-0.42687747
8.4048024012006e-07,0.039841908,-0.32126975,-0.26877472,-0.32126975,-0.26877472,-0.42687747,-0.37438241,-0.42687747,-0.42687747,-0.26877472
8.41080540270135e-07,0.023208726,-0.26877472,-0.32126975,-0.26877472,-0.47937253,-0.42687747,-0.37438241,-0.26877472,-0.37438241,-0.163167
8.4168084042021e-07,0.039841908,-0.42687747,-0.37438241,-0.42687747,-0.32126975,-0.42687747,-0.42687747,-0.42687747,-0.21627964,-0.32126975
8.42281140570285e-07,0.031573945,-0.47937253,-0.11067194,-0.47937253,-0.163167,-0.26877472,-0.42687747,-0.21627964,-0.11067194,-0.26877472
8.4288144072036e-07,0.014940688,-0.37438241,-0.32126975,-0.32126975,-0.21627964,-0.37438241,-0.37438241,-0.26877472,-0.42687747,-0.26877472
8.43481740870435e-07,0.014940688,-0.42687747,-0.37438241,-0.47937253,-0.32126975,-0.42687747,-0.32126975,-0.37438241,-0.37438241,-0.37438241
8.4408204102051e-07,0.014940688,-0.32126975,-0.32126975,-0.42687747,-0.42687747,-0.21627964,-0.32126975,-0.32126975,-0.26877472,-0.163167
8.44682341170585e-07,0.031573945,-0.26877472,-0.37438241,-0.32126975,-0.32126975,-0.47937253,-0.32126975,-0.163167,-0.32126975,-0.37438241
8.4528264132066e-07,0.039841908,-0.32126975,-0.26877472,-0.42687747,-0.26877472,-0.37438241,-0.21627964,-0.32126975,-0.21627964,-0.32126975
8.45882941470735e-07,0.031573945,-0.37438241,-0.26877472,-0.32126975,-0.26877472,-0.163167,-0.26877472,-0.37438241,-0.26877472,-0.26877472
8.4648324162081e-07,0.014940688,-0.21627964,-0.21627964,-0.37438241,-0.26877472,-0.42687747,-0.37438241,-0.42687747,-0.53248519,-0.37438241
8.47083541770885e-07,0.006672724,-0.42687747,-0.26877472,-0.26877472,-0.42687747,-0.37438241,-0.26877472,-0.42687747,-0.26877472,-0.26877472
8.4768384192096e-07,0.023208726,-0.32126975,-0.26877472,-0.37438241,-0.26877472,-0.32126975,-0.26877472,-0.26877472,-0.37438241,-0.32126975
8.48284142071036e-07,0.048109871,-0.53248519,-0.32126975,-0.37438241,-0.26877472,-0.26877472,-0.26877472,-0.26877472,-0.37438241,-0.37438241
8.4888444222111e-07,0.023208726,-0.42687747,-0.37438241,-0.163167,-0.37438241,-0.26877472,-0.37438241,-0.26877472,-0.47937253,-0.21627964
8.49484742371185e-07,0.031573945,-0.42687747,-0.37438241,-0.163167,-0.37438241,-0.26877472,-0.37438241,-0.37438241,-0.37438241,-0.37438241
8.5008504252126e-07,0.014940688,-0.26877472,-0.21627964,-0.26877472,-0.26877472,-0.32126975,-0.42687747,-0.37438241,-0.21627964,-0.11067194
8.50685342671336e-07,0.006672724,-0.26877472,-0.163167,-0.058176879,-0.32126975,-0.26877472,-0.37438241,-0.32126975,-0.32126975,-0.26877472
8.51285642821411e-07,0.014940688,-0.26877472,-0.26877472,-0.26877472,-0.47937253,-0.163167,-0.21627964,-0.26877472,-0.163167,-0.26877472
8.51885942971486e-07,0.031573945,-0.26877472,-0.32126975,-0.32126975,-0.26877472,-0.47937253,-0.26877472,-0.26877472,-0.37438241,-0.26877472
8.52486243121561e-07,0.014940688,-0.21627964,-0.32126975,-0.26877472,-0.26877472,-0.32126975,-0.32126975,-0.42687747,-0.11067194,-0.32126975
8.53086543271636e-07,0.023208726,-0.37438241,-0.21627964,-0.37438241,-0.26877472,-0.32126975,-0.32126975,-0.26877472,-0.32126975,-0.11067194
8.53686843421711e-07,0.039841908,-0.32126975,-0.26877472,-0.32126975,-0.26877472,-0.26877472,-0.26877472,-0.42687747,-0.37438241,-0.32126975
8.54287143571786e-07,0.031573945,-0.26877472,-0.47937253,-0.32126975,-0.21627964,-0.26877472,-0.32126975,-0.26877472,-0.26877472,-0.26877472
8.54887443721861e-07,0.006672724,-0.26877472,-0.26877472,-0.42687747,-0.26877472,-0.32126975,-0.37438241,-0.21627964,-0.32126975,-0.26877472
8.55487743871936e-07,0.039841908,-0.26877472,-0.11067194,-0.32126975,-0.32126975,-0.32126975,-0.163167,-0.21627964,-0.26877472,-0.163167
8.56088044022011e-07,0.023208726,-0.26877472,-0.37438241,-0.32126975,-0.26877472,-0.42687747,-0.32126975,-0.32126975,-0.26877472,-0.26877472
8.56688344172086e-07,0.014940688,-0.26877472,-0.26877472,-0.42687747,-0.21627964,-0.32126975,-0.21627964,-0.26877472,-0.32126975,-0.32126975
8.57288644322161e-07,0.031573945,-0.32126975,-0.26877472,-0.42687747,-0.37438241,-0.32126975,-0.32126975,-0.21627964,-0.26877472,-0.32126975
8.57888944472236e-07,0.014940688,-0.32126975,-0.26877472,-0.163167,-0.21627964,-0.26877472,-0.32126975,-0.26877472,-0.32126975,-0.21627964
8.58489244622311e-07,0.048109871,-0.32126975,-0.32126975,-0.32126975,-0.11067194,-0.26877472,-0.26877472,-0.32126975,-0.32126975,-0.26877472
8.59089544772386e-07,0.014940688,-0.26877472,-0.163167,-0.32126975,-0.21627964,-0.26877472,-0.26877472,-0.26877472,-0.37438241,-0.26877472
8.59689844922461e-07,0.023208726,-0.32126975,-0.32126975,-0.32126975,-0.32126975,-0.21627964,-0.163167,-0.26877472,-0.163167,-0.21627964
8.60290145072536e-07,0.023208726,-0.11067194,-0.21627964,-0.26877472,-0.42687747,-0.42687747,-0.26877472,-0.26877472,-0.26877472,-0.26877472
8.60890445222611e-07,0.006672724,-0.32126975,-0.32126975,-0.37438241,-0.21627964,-0.163167,-0.37438241,-0.163167,-0.37438241,-0.163167
8.61490745372686e-07,0.048109871,-0.26877472,-0.26877472,-0.42687747,-0.26877472,-0.32126975,-0.32126975,-0.32126975,-0.26877472,-0.32126975
8.62091045522761e-07,0.006672724,-0.26877472,-0.42687747,-0.32126975,-0.26877472,-0.21627964,-0.26877472,-0.21627964,-0.32126975,-0.26877472
8.62691345672836e-07,0.023208726,-0.32126975,-0.26877472,-0.32126975,-0.163167,-0.11067194,-0.37438241,-0.32126975,-0.21627964,-0.26877472
8.63291645822911e-07,0.014940688,-0.11067194,-0.32126975,-0.32126975,-0.163167,-0.163167,-0.42687747,-0.21627964,-0.21627964,-0.32126975
8.63891945972986e-07,0.031573945,-0.21627964,-0.163167,-0.26877472,-0.47937253,-0.11067194,-0.37438241,-0.32126975,-0.37438241,-0.26877472
8.64492246123061e-07,0.014940688,-0.32126975,-0.32126975,-0.21627964,-0.26877472,-0.163167,-0.26877472,-0.26877472,-0.32126975,-0.163167
8.65092546273137e-07,0.014940688,-0.26877472,-0.26877472,-0.32126975,-0.32126975,-0.21627964,-0.26877472,-0.26877472,-0.32126975,-0.32126975
8.65692846423212e-07,0.006672724,-0.21627964,-0.26877472,-0.32126975,-0.26877472,-0.37438241,-0.26877472,-0.26877472,-0.21627964,-0.37438241
8.66293146573287e-07,0.023208726,-0.32126975,-0.47937253,-0.26877472,-0.26877472,-0.26877472,-0.21627964,-0.32126975,-0.26877472,-0.26877472
8.66893446723362e-07,0.014940688,-0.26877472,-0.21627964,-0.32126975,-0.37438241,-0.26877472,-0.32126975,-0.32126975,-0.163167,-0.163167
8.67493746873437e-07,0.023208726,-0.32126975,-0.11067194,-0.21627964,-0.32126975,-0.26877472,-0.26877472,-0.26877472,-0.37438241,-0.26877472
8.68094047023512e-07,0.023208726,-0.26877472,-0.26877472,-0.26877472,-0.26877472,-0.32126975,-0.37438241,-0.163167,-0.32126975,-0.32126975
8.68694347173587e-07,0.014940688,-0.163167,-0.26877472,-0.26877472,-0.26877472,-0.163167,-0.42687747,-0.26877472,-0.21627964,-0.26877472
8.69294647323662e-07,0.023208726,-0.42687747,-0.26877472,-0.32126975,-0.32126975,-0.37438241,-0.26877472,-0.47937253,-0.32126975,-0.163167
8.69894947473737e-07,0.031573945,-0.42687747,-0.32126975,-0.32126975,-0.163167,-0.26877472,-0.32126975,-0.37438241,-0.32126975,-0.21627964
8.70495247623812e-07,0.039841908,-0.37438241,-0.26877472,-0.32126975,-0.32126975,-0.32126975,-0.26877472,-0.37438241,-0.21627964,-0.42687747
8.71095547773887e-07,0.031573945,-0.32126975,-0.26877472,-0.42687747,-0.32126975,-0.163167,-0.32126975,-0.26877472,-0.21627964,-0.32126975
8.71695847923962e-07,0.048109871,-0.163167,-0.32126975,-0.32126975,-0.21627964,-0.26877472,-0.32126975,-0.42687747,-0.26877472,-0.26877472
8.72296148074037e-07,0.023208726,-0.26877472,-0.32126975,-0.32126975,-0.37438241,-0.42687747,-0.21627964,-0.37438241,-0.26877472,-0.32126975
8.72896448224112e-07,0.014940688,-0.32126975,-0.26877472,-0.32126975,-0.21627964,-0.37438241,-0.26877472,-0.47937253,-0.26877472,-0.26877472
8.73496748374187e-07,0.031573945,-0.11067194,-0.163167,-0.32126975,-0.163167,-0.32126975,-0.26877472,-0.26877472,-0.32126975,-0.21627964
8.74097048524262e-07,0.006672724,-0.26877472,-0.21627964,-0.32126975,-0.32126975,-0.163167,-0.11067194,-0.163167,-0.32126975,-0.26877472
8.74697348674337e-07,0.014940688,-0.37438241,-0.26877472,-0.32126975,-0.11067194,-0.32126975,-0.163167,-0.42687747,-0.21627964,-0.26877472
8.75297648824412e-07,0.023208726,-0.32126975,-0.26877472,-0.32126975,-0.21627964,-0.26877472,-0.37438241,-0.163167,-0.42687747,-0.26877472
8.75897948974487e-07,0.006672724,-0.26877472,-0.26877472,-0.26877472,-0.26877472,-0.163167,-0.26877472,-0.37438241,-0.42687747,-0.11067194
8.76498249124562e-07,0.014940688,-0.26877472,-0.26877472,-0.11067194,-0.26877472,-0.163167,-0.26877472,-0.21627964,-0.26877472,-0.42687747
8.77098549274637e-07,0.031573945,-0.11067194,-0.37438241,-0.37438241,-0.163167,-0.32126975,-0.26877472,-0.26877472,-0.26877472,-0.32126975
8.77698849424712e-07,0.023208726,-0.32126975,-0.32126975,-0.32126975,-0.42687747,-0.37438241,-0.26877472,-0.163167,-0.21627964,-0.058176879
8.78299149574787e-07,-0.001692495,-0.26877472,-0.163167,-0.26877472,-0.32126975,-0.26877472,-0.26877472,-0.21627964,-0.26877472,-0.42687747
8.78899449724863e-07,0.031573945,-0.32126975,-0.21627964,-0.26877472,-0.26877472,-0.37438241,-0.26877472,-0.163167,-0.26877472,-0.32126975
8.79499749874937e-07,0.031573945,-0.163167,-0.21627964,-0.42687747,-0.37438241,-0.26877472,-0.26877472,-0.32126975,-0.26877472,-0.32126975
8.80100050025013e-07,0.023208726,-0.26877472,-0.21627964,-0.26877472,-0.32126975,-0.26877472,-0.11067194,-0.26877472,-0.32126975,-0.163167
8.80700350175087e-07,0.023208726,-0.37438241,-0.21627964,-0.26877472,-0.26877472,-0.37438241,-0.21627964,-0.26877472,-0.11067194,-0.21627964
8.81300650325163e-07,0.023208726,-0.163167,-0.37438241,-0.37438241,-0.37438241,-0.42687747,-0.26877472,-0.21627964,-0.11067194,-0.32126975
8.81900950475238e-07,0.031573945,-0.26877472,-0.26877472,-0.37438241,-0.163167,-0.163167,-0.163167,-0.37438241,-0.26877472,-0.26877472
8.82501250625313e-07,0.031573945,-0.37438241,-0.37438241,-0.21627964,-0.26877472,-0.42687747,-0.21627964,-0.26877472,-0.32126975,-0.26877472
8.83101550775388e-07,0.014940688,-0.26877472,-0.37438241,-0.32126975,-0.163167,-0.163167,-0.26877472,-0.37438241,-0.26877472,-0.32126975
8.83701850925463e-07,0.039841908,-0.26877472,-0.21627964,-0.26877472,-0.26877472,-0.163167,-0.21627964,-0.163167,-0.26877472,-0.37438241
8.84302151075538e-07,0.031573945,-0.32126975,-0.26877472,-0.26877472,-0.32126975,-0.21627964,-0.26877472,-0.32126975,-0.26877472,-0.26877472
8.84902451225613e-07,0.023208726,-0.21627964,-0.32126975,-0.26877472,-0.163167,-0.37438241,-0.26877472,-0.26877472,-0.26877472,-0.32126975
8.85502751375688e-07,0.031573945,-0.37438241,-0.37438241,-0.163167,-0.32126975,-0.32126975,-0.26877472,-0.058176879,-0.47937253,-0.26877472
8.86103051525763e-07,0.023208726,-0.26877472,-0.42687747,-0.163167,-0.26877472,-0.26877472,-0.163167,-0.26877472,-0.47937253,-0.42687747
8.86703351675838e-07,0.023208726,-0.26877472,-0.163167,-0.26877472,-0.26877472,-0.21627964,-0.26877472,-0.21627964,-0.21627964,-0.21627964
