t,ndyag,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12
2.84E-07,0.02320872561,3.194323125,3.2358249,3.06981675,3.29110635,3.2081028,3.028314975,3.125098725,3.08359695,3.138878925,3.152820825,3.1666005,3.194323125
2.85E-07,0.03157394499,3.1666005,3.2358249,3.06981675,3.277326675,3.194323125,3.06981675,3.06981675,3.11131884,3.11131884,3.11131884,3.1803807,3.1666005
2.85E-07,0.03157394499,3.1803807,3.1666005,3.05587485,3.277326675,3.1803807,3.04209486,3.05587485,3.08359695,3.097376625,3.125098725,3.152820825,3.138878925
2.86E-07,0.03157394499,3.138878925,3.194323125,3.014372865,3.263384775,3.138878925,3.014372865,3.014372865,3.06981675,3.08359695,3.06981675,3.138878925,3.11131884
2.86E-07,0.03157394499,3.1666005,3.194323125,2.986812885,3.263384775,3.125098725,3.028314975,2.972870775,3.06981675,3.05587485,3.06981675,3.11131884,3.08359695
2.87E-07,0.02320872561,3.138878925,3.1666005,2.986812885,3.1803807,3.138878925,3.000592875,2.986812885,3.04209486,3.05587485,3.04209486,3.08359695,3.097376625
2.88E-07,0.01494068751,3.125098725,3.1666005,3.014372865,3.2081028,3.138878925,3.000592875,2.9453109,3.028314975,3.05587485,3.04209486,3.05587485,3.08359695
2.88E-07,0.03984190812,3.08359695,3.11131884,2.986812885,3.152820825,3.08359695,2.972870775,2.9453109,3.04209486,3.028314975,3.000592875,3.097376625,3.04209486
2.89E-07,0.00667272438,3.11131884,3.125098725,2.95909089,3.1666005,3.097376625,2.95909089,2.903809125,2.931369,3.000592875,3.028314975,3.028314975,3.04209486
2.89E-07,0.01494068751,3.11131884,3.125098725,2.903809125,3.1666005,3.05587485,2.931369,2.8898667,2.9453109,2.9453109,3.014372865,3.028314975,3.028314975
2.90E-07,0.01494068751,3.05587485,3.097376625,2.95909089,3.138878925,3.04209486,2.9175888,2.848364925,2.972870775,2.986812885,2.95909089,3.014372865,2.95909089
2.91E-07,0.02320872561,3.06981675,3.05587485,2.903809125,3.11131884,3.028314975,2.903809125,2.876087025,2.95909089,2.95909089,2.9453109,3.014372865,3.000592875
2.91E-07,0.01494068751,3.05587485,3.028314975,2.903809125,3.152820825,3.000592875,2.903809125,2.8898667,2.903809125,2.95909089,3.000592875,3.014372865,2.972870775
2.92E-07,0.01494068751,3.06981675,3.05587485,2.8898667,3.11131884,2.986812885,2.8898667,2.82080505,2.9175888,2.931369,2.903809125,2.986812885,2.972870775
2.92E-07,0.03984190812,3.014372865,3.04209486,2.876087025,3.097376625,2.95909089,2.862306825,2.848364925,2.876087025,2.903809125,2.95909089,2.95909089,2.972870775
2.93E-07,0.02320872561,3.000592875,3.04209486,2.862306825,3.08359695,2.986812885,2.834584935,2.834584935,2.848364925,2.931369,2.8898667,2.931369,2.9453109
2.94E-07,0.03984190812,3.000592875,3.000592875,2.834584935,3.11131884,2.972870775,2.79308295,2.82080505,2.848364925,2.903809125,2.876087025,2.931369,2.8898667
2.94E-07,0.03157394499,2.95909089,2.95909089,2.80686294,3.097376625,2.986812885,2.82080505,2.751581175,2.848364925,2.876087025,2.876087025,2.903809125,2.8898667
2.95E-07,0.03157394499,2.95909089,2.972870775,2.79308295,3.04209486,2.9453109,2.79308295,2.79308295,2.848364925,2.80686294,2.848364925,2.9175888,2.848364925
2.95E-07,0.01494068751,2.931369,3.000592875,2.779303065,3.05587485,2.903809125,2.80686294,2.737800975,2.834584935,2.80686294,2.848364925,2.8898667,2.834584935
2.96E-07,0.01494068751,2.972870775,2.95909089,2.79308295,3.028314975,2.848364925,2.737800975,2.710078875,2.82080505,2.834584935,2.834584935,2.876087025,2.862306825
2.97E-07,0.03984190812,2.9175888,2.9453109,2.76536085,2.972870775,2.9175888,2.737800975,2.723859075,2.79308295,2.779303065,2.79308295,2.862306825,2.848364925
2.97E-07,0.03157394499,2.931369,2.9453109,2.751581175,2.95909089,2.876087025,2.710078875,2.79308295,2.79308295,2.76536085,2.80686294,2.82080505,2.79308295
2.98E-07,0.02320872561,2.903809125,2.9175888,2.723859075,2.972870775,2.903809125,2.6962992,2.65479711,2.779303065,2.79308295,2.82080505,2.848364925,2.80686294
2.98E-07,0.03157394499,2.876087025,2.9175888,2.723859075,2.95909089,2.876087025,2.682356985,2.6962992,2.76536085,2.779303065,2.79308295,2.779303065,2.79308295
2.99E-07,0.02320872561,2.931369,2.876087025,2.710078875,2.9453109,2.82080505,2.6685771,2.6685771,2.710078875,2.751581175,2.79308295,2.80686294,2.779303065
3.00E-07,0.02320872561,2.8898667,2.848364925,2.682356985,2.95909089,2.82080505,2.640855,2.627075115,2.76536085,2.723859075,2.737800975,2.80686294,2.737800975
3.00E-07,0.01494068751,2.862306825,2.876087025,2.682356985,2.9453109,2.82080505,2.640855,2.627075115,2.710078875,2.682356985,2.76536085,2.76536085,2.76536085
3.01E-07,0.01494068751,2.834584935,2.848364925,2.640855,2.903809125,2.79308295,2.627075115,2.627075115,2.6685771,2.6962992,2.737800975,2.779303065,2.710078875
3.01E-07,0.03984190812,2.79308295,2.834584935,2.613295125,2.8898667,2.76536085,2.599353225,2.599353225,2.682356985,2.6685771,2.723859075,2.76536085,2.710078875
3.02E-07,0.02320872561,2.79308295,2.82080505,2.599353225,2.8898667,2.751581175,2.51634915,2.585573025,2.6685771,2.640855,2.682356985,2.723859075,2.640855
3.03E-07,0.03984190812,2.779303065,2.80686294,2.57179335,2.8898667,2.737800975,2.54407125,2.599353225,2.640855,2.65479711,2.682356985,2.65479711,2.65479711
3.03E-07,0.03984190812,2.6962992,2.82080505,2.557850925,2.862306825,2.779303065,2.57179335,2.50256916,2.627075115,2.599353225,2.640855,2.710078875,2.627075115
3.04E-07,0.00667272438,2.710078875,2.737800975,2.54407125,2.862306825,2.710078875,2.53029105,2.50256916,2.627075115,2.627075115,2.65479711,2.6962992,2.65479711
3.04E-07,0.01494068751,2.779303065,2.723859075,2.57179335,2.82080505,2.737800975,2.50256916,2.488789275,2.557850925,2.599353225,2.599353225,2.6962992,2.682356985
3.05E-07,0.03157394499,2.737800975,2.751581175,2.51634915,2.79308295,2.710078875,2.50256916,2.44728729,2.557850925,2.557850925,2.585573025,2.627075115,2.599353225
3.06E-07,0.03984190812,2.723859075,2.779303065,2.54407125,2.82080505,2.6685771,2.53029105,2.44728729,2.599353225,2.599353225,2.627075115,2.640855,2.6685771
3.06E-07,0.01494068751,2.751581175,2.737800975,2.474847165,2.82080505,2.682356985,2.474847165,2.44728729,2.53029105,2.53029105,2.585573025,2.640855,2.585573025
3.07E-07,0.04810987125,2.6962992,2.723859075,2.488789275,2.779303065,2.627075115,2.44728729,2.4057852,2.53029105,2.488789275,2.599353225,2.585573025,2.557850925
3.07E-07,0.03984190812,2.6685771,2.710078875,2.461067175,2.779303065,2.65479711,2.433345075,2.433345075,2.51634915,2.53029105,2.557850925,2.585573025,2.54407125
3.08E-07,0.03157394499,2.627075115,2.6685771,2.461067175,2.737800975,2.640855,2.474847165,2.4195654,2.50256916,2.44728729,2.557850925,2.613295125,2.54407125
3.09E-07,0.00667272438,2.627075115,2.65479711,2.474847165,2.710078875,2.585573025,2.461067175,2.336561325,2.461067175,2.474847165,2.51634915,2.557850925,2.44728729
3.09E-07,0.02320872561,2.613295125,2.613295125,2.433345075,2.682356985,2.54407125,2.4195654,2.336561325,2.4057852,2.474847165,2.50256916,2.54407125,2.488789275
3.10E-07,0.04810987125,2.613295125,2.599353225,2.3780631,2.710078875,2.599353225,2.364283425,2.35034121,2.44728729,2.461067175,2.488789275,2.53029105,2.3918433
3.10E-07,0.03157394499,2.557850925,2.599353225,2.336561325,2.6685771,2.557850925,2.3780631,2.322781125,2.4195654,2.433345075,2.44728729,2.51634915,2.50256916
3.11E-07,0.01494068751,2.627075115,2.599353225,2.336561325,2.640855,2.53029105,2.3918433,2.364283425,2.4195654,2.3918433,2.474847165,2.51634915,2.433345075
3.12E-07,0.01494068751,2.557850925,2.54407125,2.336561325,2.65479711,2.51634915,2.308839225,2.322781125,2.4195654,2.4195654,2.3918433,2.474847165,2.4195654
3.12E-07,0.01494068751,2.585573025,2.53029105,2.322781125,2.627075115,2.488789275,2.308839225,2.26733745,2.3780631,2.364283425,2.3918433,2.4195654,2.4195654
3.13E-07,0.02320872561,2.53029105,2.54407125,2.308839225,2.640855,2.51634915,2.28127935,2.239777365,2.3918433,2.3918433,2.3918433,2.433345075,2.364283425
3.13E-07,0.03157394499,2.51634915,2.488789275,2.28127935,2.599353225,2.488789275,2.29505934,2.184333375,2.336561325,2.35034121,2.3780631,2.461067175,2.35034121
3.14E-07,0.01494068751,2.488789275,2.51634915,2.29505934,2.613295125,2.474847165,2.25355725,2.25355725,2.29505934,2.336561325,2.3780631,2.433345075,2.322781125
3.15E-07,0.03157394499,2.50256916,2.53029105,2.28127935,2.585573025,2.433345075,2.239777365,2.22583515,2.322781125,2.28127935,2.3780631,2.4195654,2.322781125
3.15E-07,0.02320872561,2.51634915,2.461067175,2.29505934,2.585573025,2.4195654,2.198275275,2.184333375,2.28127935,2.29505934,2.336561325,2.3918433,2.29505934
3.16E-07,0.03157394499,2.461067175,2.461067175,2.25355725,2.557850925,2.4057852,2.25355725,2.22583515,2.25355725,2.25355725,2.322781125,2.3780631,2.29505934
3.16E-07,0.01494068751,2.4195654,2.488789275,2.198275275,2.54407125,2.433345075,2.198275275,2.170553175,2.25355725,2.28127935,2.308839225,2.322781125,2.26733745
3.17E-07,0.01494068751,2.3780631,2.433345075,2.212055475,2.53029105,2.3918433,2.184333375,2.142831285,2.28127935,2.239777365,2.322781125,2.322781125,2.28127935
3.18E-07,0.03157394499,2.4057852,2.4195654,2.184333375,2.488789275,2.364283425,2.1567735,2.170553175,2.25355725,2.26733745,2.28127935,2.308839225,2.28127935
3.18E-07,0.01494068751,2.3780631,2.3780631,2.170553175,2.474847165,2.35034121,2.142831285,2.11527141,2.212055475,2.212055475,2.239777365,2.308839225,2.239777365
3.19E-07,0.01494068751,2.3780631,2.3918433,2.1567735,2.461067175,2.364283425,2.1567735,2.1290514,2.198275275,2.184333375,2.239777365,2.29505934,2.239777365
3.19E-07,0.01494068751,2.364283425,2.3918433,2.1567735,2.488789275,2.308839225,2.087549415,2.059827525,2.170553175,2.142831285,2.25355725,2.28127935,2.198275275
3.20E-07,0.02320872561,2.336561325,2.35034121,2.170553175,2.461067175,2.308839225,2.142831285,2.073769425,2.1567735,2.1567735,2.212055475,2.239777365,2.1567735
3.21E-07,0.03157394499,2.322781125,2.29505934,2.11527141,2.44728729,2.26733745,2.059827525,2.059827525,2.170553175,2.142831285,2.212055475,2.26733745,2.1567735
3.21E-07,0.03984190812,2.308839225,2.29505934,2.1013293,2.433345075,2.29505934,2.046047325,2.073769425,2.1567735,2.142831285,2.212055475,2.198275275,2.11527141
3.22E-07,0.03984190812,2.28127935,2.29505934,2.1013293,2.433345075,2.25355725,2.046047325,2.046047325,2.073769425,2.087549415,2.198275275,2.22583515,2.11527141
3.22E-07,0.02320872561,2.28127935,2.28127935,2.059827525,2.364283425,2.22583515,2.00454555,1.99076535,2.142831285,2.087549415,2.184333375,2.212055475,2.1013293
3.23E-07,0.03984190812,2.308839225,2.29505934,2.00454555,2.35034121,2.22583515,2.018325435,1.949263575,2.1013293,2.073769425,2.142831285,2.198275275,2.087549415
3.24E-07,0.01494068751,2.26733745,2.25355725,2.046047325,2.364283425,2.170553175,2.00454555,1.96304346,2.1013293,2.073769425,2.11527141,2.184333375,2.087549415
3.24E-07,0.03157394499,2.22583515,2.239777365,2.018325435,2.364283425,2.184333375,1.99076535,1.99076535,2.059827525,2.059827525,2.073769425,2.142831285,2.087549415
3.25E-07,0.01494068751,2.22583515,2.184333375,1.99076535,2.322781125,2.22583515,1.97682345,1.949263575,2.046047325,2.046047325,2.11527141,2.1290514,2.059827525
3.25E-07,0.01494068751,2.212055475,2.22583515,2.00454555,2.29505934,2.212055475,1.99076535,1.921541475,2.03226744,1.97682345,2.018325435,2.1290514,2.018325435
3.26E-07,0.03157394499,2.1567735,2.184333375,1.97682345,2.28127935,2.170553175,1.921541475,1.893819375,1.949263575,1.99076535,2.059827525,2.142831285,1.97682345
3.27E-07,0.03157394499,2.1567735,2.212055475,1.935321465,2.25355725,2.142831285,1.935321465,1.88003949,1.97682345,1.96304346,1.99076535,2.03226744,1.96304346
3.27E-07,0.00667272438,2.1567735,2.184333375,1.935321465,2.28127935,2.11527141,1.90776159,1.8523176,1.96304346,1.99076535,2.059827525,2.1013293,1.949263575
3.28E-07,0.03157394499,2.1567735,2.1290514,1.935321465,2.25355725,2.073769425,1.8662595,1.90776159,1.97682345,1.921541475,2.00454555,2.03226744,1.935321465
3.28E-07,0.03157394499,2.1290514,2.1013293,1.88003949,2.239777365,2.11527141,1.88003949,1.8385374,1.935321465,1.96304346,1.97682345,2.018325435,1.90776159
3.29E-07,0.03157394499,2.11527141,2.1013293,1.893819375,2.212055475,2.073769425,1.8385374,1.824757725,1.921541475,1.96304346,1.96304346,2.00454555,1.96304346
3.30E-07,0.02320872561,2.1567735,2.142831285,1.88003949,2.170553175,2.03226744,1.797035625,1.797035625,1.90776159,1.921541475,1.949263575,2.018325435,1.893819375
3.30E-07,0.03984190812,2.11527141,2.142831285,1.8662595,2.170553175,2.059827525,1.824757725,1.797035625,1.8523176,1.88003949,1.949263575,1.99076535,1.824757725
3.31E-07,0.03157394499,2.059827525,2.1013293,1.81081551,2.198275275,2.046047325,1.797035625,1.783255635,1.8523176,1.8662595,1.90776159,1.921541475,1.8523176
3.31E-07,0.01494068751,2.046047325,2.059827525,1.81081551,2.170553175,2.00454555,1.797035625,1.700251665,1.88003949,1.8385374,1.893819375,1.921541475,1.8385374
3.32E-07,0.01494068751,2.046047325,2.00454555,1.81081551,2.1290514,1.96304346,1.769313525,1.71403155,1.893819375,1.8385374,1.921541475,1.949263575,1.8523176
3.33E-07,0.03157394499,2.03226744,1.97682345,1.769313525,2.142831285,1.97682345,1.72781154,1.72781154,1.824757725,1.824757725,1.893819375,1.90776159,1.797035625
3.33E-07,0.03984190812,2.03226744,1.949263575,1.74175365,2.1290514,1.96304346,1.74175365,1.71403155,1.797035625,1.81081551,1.8662595,1.90776159,1.75553364
3.34E-07,0.03984190812,2.00454555,1.97682345,1.769313525,2.073769425,1.921541475,1.700251665,1.644807675,1.81081551,1.783255635,1.8385374,1.8523176,1.81081551
3.34E-07,0.02320872561,2.00454555,1.935321465,1.71403155,2.087549415,1.90776159,1.71403155,1.631027685,1.797035625,1.783255635,1.8385374,1.8385374,1.75553364
3.35E-07,0.01494068751,1.99076535,1.90776159,1.71403155,2.018325435,1.88003949,1.672529775,1.658749575,1.769313525,1.71403155,1.797035625,1.8662595,1.75553364
3.36E-07,0.04810987125,1.935321465,1.949263575,1.672529775,2.03226744,1.935321465,1.644807675,1.631027685,1.769313525,1.72781154,1.75553364,1.824757725,1.74175365
3.36E-07,0.02320872561,1.949263575,1.96304346,1.700251665,2.046047325,1.8523176,1.6172478,1.6172478,1.74175365,1.74175365,1.769313525,1.769313525,1.700251665
3.37E-07,0.01494068751,1.921541475,1.90776159,1.6172478,1.99076535,1.88003949,1.644807675,1.57574571,1.71403155,1.68630945,1.72781154,1.75553364,1.672529775
3.37E-07,0.03157394499,1.893819375,1.921541475,1.644807675,1.97682345,1.8385374,1.631027685,1.548023715,1.700251665,1.700251665,1.71403155,1.75553364,1.644807675
3.38E-07,0.00667272438,1.8662595,1.88003949,1.644807675,2.018325435,1.797035625,1.631027685,1.5618036,1.672529775,1.658749575,1.75553364,1.72781154,1.672529775
3.39E-07,0.03157394499,1.8662595,1.88003949,1.6172478,1.935321465,1.81081551,1.57574571,1.548023715,1.644807675,1.672529775,1.72781154,1.769313525,1.644807675
3.39E-07,0.01494068751,1.8523176,1.8662595,1.631027685,1.90776159,1.81081551,1.5895257,1.548023715,1.644807675,1.631027685,1.672529775,1.75553364,1.60330569
3.40E-07,0.03157394499,1.8523176,1.8523176,1.6172478,1.921541475,1.797035625,1.5618036,1.478799735,1.60330569,1.6172478,1.68630945,1.72781154,1.60330569
3.40E-07,-0.001692495315,1.8523176,1.783255635,1.57574571,1.921541475,1.71403155,1.520301825,1.478799735,1.6172478,1.631027685,1.672529775,1.72781154,1.658749575
3.41E-07,0.02320872561,1.81081551,1.783255635,1.57574571,1.935321465,1.74175365,1.534243725,1.478799735,1.57574571,1.6172478,1.5895257,1.658749575,1.548023715
3.42E-07,0.02320872561,1.783255635,1.783255635,1.506521625,1.88003949,1.72781154,1.45123986,1.42351776,1.57574571,1.6172478,1.644807675,1.672529775,1.534243725
3.42E-07,0.01494068751,1.74175365,1.72781154,1.520301825,1.893819375,1.700251665,1.45123986,1.42351776,1.548023715,1.548023715,1.5895257,1.658749575,1.5618036
3.43E-07,0.00667272438,1.72781154,1.72781154,1.478799735,1.8523176,1.700251665,1.45123986,1.395795765,1.548023715,1.5895257,1.57574571,1.631027685,1.520301825
3.43E-07,0.02320872561,1.75553364,1.74175365,1.45123986,1.8385374,1.700251665,1.45123986,1.43729775,1.534243725,1.534243725,1.548023715,1.6172478,1.49274174
3.44E-07,0.00667272438,1.72781154,1.644807675,1.46501985,1.81081551,1.71403155,1.42351776,1.409737875,1.506521625,1.478799735,1.548023715,1.5618036,1.46501985
3.45E-07,0.01494068751,1.700251665,1.700251665,1.45123986,1.81081551,1.631027685,1.409737875,1.354293675,1.506521625,1.46501985,1.49274174,1.5895257,1.46501985
3.45E-07,0.03984190812,1.68630945,1.71403155,1.43729775,1.797035625,1.644807675,1.395795765,1.3127919,1.506521625,1.506521625,1.49274174,1.5618036,1.45123986
3.46E-07,0.03157394499,1.71403155,1.68630945,1.395795765,1.81081551,1.60330569,1.36823589,1.3127919,1.45123986,1.478799735,1.49274174,1.548023715,1.382015775
3.46E-07,0.01494068751,1.644807675,1.644807675,1.42351776,1.75553364,1.5895257,1.36823589,1.3127919,1.43729775,1.478799735,1.46501985,1.5618036,1.395795765
3.47E-07,0.00667272438,1.6172478,1.60330569,1.382015775,1.769313525,1.6172478,1.3267338,1.27128981,1.43729775,1.42351776,1.478799735,1.5895257,1.42351776
3.48E-07,0.01494068751,1.631027685,1.631027685,1.36823589,1.700251665,1.5618036,1.29901191,1.257509925,1.395795765,1.409737875,1.46501985,1.478799735,1.409737875
3.48E-07,0.02320872561,1.6172478,1.644807675,1.34051379,1.71403155,1.548023715,1.285232025,1.27128981,1.42351776,1.395795765,1.36823589,1.506521625,1.382015775
3.49E-07,0.03157394499,1.6172478,1.631027685,1.29901191,1.700251665,1.520301825,1.3267338,1.229787825,1.409737875,1.395795765,1.409737875,1.478799735,1.354293675
3.49E-07,0.03157394499,1.631027685,1.5618036,1.285232025,1.71403155,1.520301825,1.3127919,1.229787825,1.382015775,1.36823589,1.42351776,1.409737875,1.34051379
3.50E-07,0.02320872561,1.548023715,1.57574571,1.29901191,1.672529775,1.506521625,1.20222795,1.18828584,1.36823589,1.3267338,1.354293675,1.478799735,1.36823589
3.51E-07,0.03984190812,1.520301825,1.57574571,1.229787825,1.658749575,1.478799735,1.21600794,1.14678396,1.3267338,1.29901191,1.382015775,1.382015775,1.3127919
3.51E-07,0.02320872561,1.5618036,1.506521625,1.257509925,1.644807675,1.478799735,1.229787825,1.18828584,1.3127919,1.29901191,1.34051379,1.395795765,1.27128981
3.52E-07,0.01494068751,1.548023715,1.520301825,1.257509925,1.644807675,1.46501985,1.21600794,1.14678396,1.285232025,1.27128981,1.285232025,1.354293675,1.257509925
3.52E-07,-0.001692495315,1.46501985,1.534243725,1.18828584,1.644807675,1.43729775,1.18828584,1.160725965,1.285232025,1.243729935,1.29901191,1.36823589,1.257509925
3.53E-07,0.02320872561,1.49274174,1.478799735,1.21600794,1.631027685,1.45123986,1.17450585,1.17450585,1.285232025,1.27128981,1.27128981,1.36823589,1.20222795
3.54E-07,0.03984190812,1.506521625,1.46501985,1.17450585,1.6172478,1.42351776,1.119223875,1.105281975,1.27128981,1.229787825,1.29901191,1.34051379,1.21600794
3.54E-07,0.01494068751,1.478799735,1.46501985,1.18828584,1.57574571,1.45123986,1.119223875,1.119223875,1.229787825,1.243729935,1.229787825,1.3127919,1.17450585
3.55E-07,0.02320872561,1.43729775,1.46501985,1.160725965,1.5895257,1.382015775,1.119223875,1.105281975,1.21600794,1.21600794,1.243729935,1.3267338,1.160725965
3.55E-07,0.02320872561,1.43729775,1.382015775,1.14678396,1.5618036,1.36823589,1.105281975,1.105281975,1.21600794,1.18828584,1.18828584,1.285232025,1.160725965
3.56E-07,0.01494068751,1.409737875,1.42351776,1.091501985,1.534243725,1.354293675,1.091501985,1.05,1.133004075,1.17450585,1.20222795,1.285232025,1.119223875
